종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고	시장구분	시장상승세	시장사유	업종상승세	업종사유	종가	MA30	MA30위	MA30우상향	최근피벗고점개수	윗저항개수(10%)	가장가까운윗저항	윗저항여유(%)	윗저항적음	돌파기준가격	저항돌파	1주최고거래량/지난달평균	최근20일누적/직전20일누적	돌파거래량급증	늦은진입거리(%)	늦은진입아님	기술점수	타이밍종합판정	타이밍사유
069080	웹젠	직접추가	메인	12300.0	700.0	824.0	76341719302.0	213754694539.0	2319695757.0							판정불가	일반	일반	8317.033694399253	8317.033694399253	4.8336969728164405	4.8336969728164405	N	N	-57.34989648033127	-30.371590084613665	-21.712609701138675										3년				5.691056910569105	-10.687231711106254	-5.105933059693645	-3.314554652612889	252.97191620884598	2.0566822456003737	3년	-5.105933059693645	불리(<1)	3년	-30.371590084613665		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	34600884.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	12240.0	12259.0	N	Y	10.0	6.0	12380.0	1.1437908496731986	N	17990.0	N	2.060504591938982	0.6717982118538693	Y		N	4	C. 보류	MA30 아래; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
056080	유진로봇	직접추가	메인	27200.0		-186.0	5279987409.0	8000000000.0	4928887046.0	4187000000.0						판정불가	일반	일반	222.6238676736008	111.00670425413077			N	N	118.82352941176472			246.14705882352945									1년	246.14705882352945							-147.16306462503138	-0.5410406787684977	판정불가		판정불가	1년	118.82352941176472		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	37512152.0	단기위험부채 존재; 주당FCF 음수; fs=2025:OFS,2024:OFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	27900.0	25736.666666666668	Y	N	11.0	1.0	29850.0	6.989247311827951	Y	45700.0	N	4.45919773885737	0.9700002638664986	Y		N	5	B. 관찰	MA30 우하향/평탄; 저항 미돌파; 늦은 진입 또는 돌파 없음
058610	에스피지	직접추가	메인	132900.0		412.0	42023986997.0	4202172079.0	0.0	54058574990.0						판정불가	일반	일반	2084.3851150903442	-353.17169915625664	317.5136283614312	323.43002839601036	N	Y	-30.28764805414551	-22.958604350341737	-9.267164625100499										3년					-0.09539007257876995	-0.07230746115945476	-0.029186667271338434	1052.1212452248599	0.7916638414032053	3년	-0.07230746115945476	불리(<1)	3년	-22.958604350341737		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	22177360.0	주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	135200.0	113646.66666666667	Y	N	9.0	1.0	139200.0	2.9585798816567976	Y	158100.0	N	4.258854568221785	0.8884054012711676	Y		N	5	B. 관찰	MA30 우하향/평탄; 저항 미돌파; 늦은 진입 또는 돌파 없음
006730	서부T&D	직접추가	메인	14860.0	100.0	1242.0	101942784570.0	72912659293.0	486846300963.0	177008800000.0						판정불가	일반	일반	-4805.261710923834	-7531.539067391196	15.833544050663313	18.02861438598325	Y	Y	133.0206378986867	62.959581135890886		274.5412757973734	134.41916227178177		340980.2645403377	166948.59954155295		2194.6182001368625	1023.4764437520387		3년	134.41916227178177	166948.59954155295	1023.4764437520387	0.6729475100942126	8.443693021663087	4.018843061438247		1627.4085488696269	10.951605308678513	3년	4.018843061438247	안심(>=2)	3년	62.959581135890886	0.25148744265767053	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	64926923.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	14860.0	13753.333333333334	Y	N	10.0	2.0	15060.0	1.3458950201884257	N	18580.0	N	2.5536813963293206	0.8783887407626284	Y		N	4	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
007390	네이처셀	직접추가	메인	20100.0		-44.07	16767416009.0	706238683.0	1987274527.0	5000000000.0						판정불가	일반	일반	240.34091263923168	162.74340112314016			N	N	-331.94736842105266												1년								-255.0436391643704	-1.2688738266884099	판정불가		판정불가	1년	-331.94736842105266		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	64435056.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	20150.0	18871.666666666668	Y	Y	11.0	3.0	20250.0	0.496277915632759	N	28750.0	N	0.7981875128098701	0.6142494358283876	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
009520	포스코엠텍	직접추가	메인	20250.0	10.0	34.0	23489287481.0									판정불가	일반	일반	564.0673104481234	564.0673104481234	578.9980202809375	578.9980202809375	N	N	142.85714285714283	-33.573662263718816	-31.534135605250093	294.21428571428567			10003.285714285712			-50.601058201058216			3년				0.04938271604938272	0.24681695026150885	-0.05790050807324525	-0.05437799748248516	21.005404932528034	0.10373039472853351	3년	-0.05790050807324525	불리(<1)	3년	-33.573662263718816		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	41642703.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	21525.0	18439.5	Y	Y	15.0	0.0			Y	20600.0	Y	8.819184999433203	1.9266777386018035	Y	4.490291262135915	Y	8	A. 매수검토	
014620	성광벤드	직접추가	메인	48300.0	200.0	1297.0	55816213450.0			2000000000.0						판정불가	일반	일반	2101.7226502600183	2026.413971281186	35.619334888003074	35.67739863432445	N	N	-13.186077643908966	-2.6308862076953488			3.2382275846093025			4199.981177238265			-91.30438679660816		3년	3.2382275846093025	4199.981177238265	-91.30438679660816	0.4140786749482402	-0.3585692716924497	-0.062236073180966384		1220.9355149855987	2.5278168012124196	3년	-0.062236073180966384	불리(<1)	3년	-2.6308862076953488		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	26557364.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	47650.0	38245.0	Y	Y	13.0	0.0			Y	41000.0	Y	6.124415107926307	1.034943612369367	Y	16.219512195121943	N	7	B. 관찰	늦은 진입 또는 돌파 없음
015750	성우하이텍	직접추가	메인	9320.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	1.5601588092831753	12.851489107411137	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1036.395820735562	2946.090962724665		3년	134.54771456205629	283895.6777259388	2946.090962724665	2.1459227467811157	14.737970510087031	41.771247670454734		791.4473300375	8.491924142033263	3년	41.771247670454734	안심(>=2)	3년	63.02385728102815	0.024755051128119772	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	9180.0	8878.666666666666	Y	N	7.0	0.0	11310.0	23.202614379084974	Y	11310.0	N	2.5095878817414836	0.2942650567125515	Y		N	5	B. 관찰	MA30 우하향/평탄; 저항 미돌파; 늦은 진입 또는 돌파 없음
018290	브이티	직접추가	메인	17120.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	8.503852668441509	9.086441913020733	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1431.0865921033824	2395.870877390049	3년	151.69098643987215	262122.02456809906	1431.0865921033824		-4.399650593749727	8.419183164547617	14.039289337172052	1286.287521709648	7.513361692229252	3년	8.419183164547617	안심(>=2)	3년	71.59549321993607	0.11877636825991687	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	16670.0	15510.0	Y	Y	8.0	0.0	18700.0	12.177564487102588	Y	20950.0	N	5.687755028446681	0.847155951194393	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
005290	동진쎄미켐	직접추가	메인	60800.0	650.0	1927.0	371911660277.0		312307904056.0	349218723122.0						판정불가	일반	일반	1159.2792534533162	-5632.944027437088	30.950036713309125	34.47480229758022	N	Y	-35.98006644518272	-14.674277627988008	3.052714908153198			14.605429816306396			28144.663256022424			-53.70943543417365	3년				1.069078947368421	-1.1279788719217219	-0.4395858656532412	0.1331757339644501	2136.5332352390747	3.514034926380057	3년	-0.4395858656532412	불리(<1)	3년	-14.674277627988008		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	51414494.0	주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	58800.0	51081.666666666664	Y	Y	12.0	0.0			Y	56800.0	Y	2.832581572660132	2.191177473323198	Y	3.5211267605633756	Y	8	A. 매수검토	
091990	셀트리온헬스케어	직접추가	메인													판정불가	일반	일반					판정불가	판정불가													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과		현재가 미수집; EPS 미추출; fs=2025:NA,2024:NA,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
232140	와이씨	직접추가	메인	23450.0		239.0	98230426967.0	77544881215.0	55770820557.0	36000000000.0						판정불가	일반	일반	1462.6604387085922	1023.8787161612449	91.99723665812304	93.83314344702407	N	N	74.45255474452554	-9.552105918335052	-1.8208377671248166	157.40510948905109		4.858324465750367	37619.82116788321		1161.1395473143377	60.42567662210323		-95.04844542723096	3년					0.8092912075305431	-0.10383035692509177	-0.019792309348283483	299.2052095944499	1.2759283991234538	3년	-0.10383035692509177	불리(<1)	3년	-9.552105918335052		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	82045350.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	22850.0	19727.333333333332	Y	Y	11.0	0.0			Y	22350.0	Y	5.223124601178884	0.9766436154066384	Y	2.237136465324374	Y	8	A. 매수검토	
310210	보로노이	직접추가	메인	306000.0		-2374.0	35736727801.0	51779224010.0	38819475206.0							판정불가	일반	일반	2647.4798710371983	2647.4798710371983			N	N	27.63440860215054			63.76881720430108									1년	63.76881720430108							-4011.027894061175	-1.3107934294317567	판정불가		판정불가	1년	27.63440860215054		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	18393521.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	298500.0	302533.3333333333	N	N	11.0	1.0	320000.0	7.2026800670016655	Y	363500.0	N	1.7335546674023756	0.9852210903148546	N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
095340	ISC	반도체소부장	메인	239500.0	850.0	2743.0	79871448500.0	262260000000.0	20000000000.0	0.0						판정불가	일반	일반	15196.988586812378	15196.988586812378	81.77288057352811	81.77288057352811	N	N	2.6956196181205483	2.7852556628800373		13.891239236241097	14.070511325760075		38103.669225009326	38595.412566559884		-84.0903260020838	-83.8850051914155		3년	14.070511325760075	38595.412566559884	-83.8850051914155	0.35490605427974947	0.037304857686373684	0.03840101626768831		1668.9997838851034	0.6968683857557844	3년	0.03840101626768831	불리(<1)	3년	2.7852556628800373	29.35920090329249	매우 불리	Y	통과	제외	배당감안점수<1	21197058.0	배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	237500.0	239483.33333333334	N	Y	10.0	1.0	250000.0	5.263157894736836	Y	271000.0	N	0.8040247661153006	1.565747366344917	N		N	4	C. 보류	MA30 아래; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
214450	파마리서치	직접추가	메인	332000.0	3700.0	14933.0	175663243434.0		859864326.0	0.0						판정불가	일반	일반	16824.76433349811	16824.76433349811	21.105955646320357	21.105955646320357	N	N	67.01711217984565	54.27336919294326	34.07294725066401	142.5342243596913	117.04673838588651	76.64589450132802	2128463.5723632704	1747858.9443164433	1144553.1425883314	541.1034856515874	426.4635374447118	244.74492246636487	3년	117.04673838588651	1747858.9443164433	426.4635374447118	1.1144578313253013	3.2280732108450683	2.6242747759173346	1.6671789551554344	14185.294456944066	4.272679053296406	3년	2.6242747759173346	안심(>=2)	3년	54.27336919294326	0.38888235538295274	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	10389648.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	327000.0	307050.0	Y	Y	11.0	2.0	333000.0	1.83486238532109	N	534000.0	N	2.417956567059027	0.8768763095967248	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
043260	성호전자	직접추가	메인	42950.0		1343.0	29570550928.0	236768362.0	28078128896.0	168601403106.0						판정불가	일반	일반	24.38129675125876	-2352.870425250839	31.96248600390822	33.73259153034314	N	Y	813.6054421768707			1635.7108843537414			2196759.7176870746			5014.69084444022			1년	1635.7108843537414	2196759.7176870746	5014.69084444022		25.455011292844585			216.47170117579782	0.5040086174058157	1년	25.455011292844585	안심(>=2)	1년	813.6054421768707	0.03928499533925175	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	70922823.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	41300.0	45735.0	N	N	10.0	0.0	47400.0	14.769975786924938	Y	53200.0	N	2.8408307110089495	0.7314532737238727	Y		N	4	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 늦은 진입 또는 돌파 없음
404990	신한서부티엔디리츠	직접추가	메인	4855.0	130.0	34.0	26958346992.0	12542294600.0	192914388518.0	0.0						판정불가	일반	일반	-2595.6440759952725	-2595.6440759952725	219.1365904704492	219.1365904704492	Y	Y	-81.5217391304348	-29.492433190327795											3년				2.677651905252317	-0.3597942591692129	-0.12236560415359514				3년	-0.12236560415359514	불리(<1)	3년	-29.492433190327795		판정불가	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	59104308.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	4872.0	4418.9	Y	Y	10.0	0.0			Y	4540.0	Y	1.4096097368161897	1.2381451397702252	N	7.31277533039647	N	6	B. 관찰	거래량 급증 미확인; 늦은 진입 또는 돌파 없음
347850	디앤디파마텍	직접추가	메인	81800.0		-547.0	32883741893.0		4322566382.0							판정불가	일반	일반	656.044410518054	656.044410518054			N	N	-80.6234502302515												1년								-487.03695764576116	-0.5953997037234244	판정불가		판정불가	1년	-80.6234502302515		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	43535430.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	78600.0	75733.33333333333	Y	N	10.0	2.0	79100.0	0.6361323155216203	N	110000.0	N	1.2376558002562863	0.8264457941225657	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
033310	엠투엔	직접추가	메인	1880.0		-15.0	2505317503.0	1527347304.0	10612058900.0	8914346943.0						판정불가	일반	일반	-163.08949529836363	-384.0576153559777			Y	Y	-116.85393258426966												1년								8.655737606579072	0.4604115748180357	판정불가		판정불가	1년	-116.85393258426966		판정불가	N	주당순현금<=0 / 순현금차감PER<=0	제외	하드필터 미통과	40342231.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1897.0	1861.7333333333333	Y	Y	12.0	6.0	1911.0	0.7380073800737907	N	2280.0	N	0.6928925704309234	1.4423824570831874	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
440110	파두	직접추가	메인	81300.0			40803548861.0	500000000.0	4926028314.0	11500000000.0						판정불가	일반	일반	734.9989936414213	502.64427842778616			N	N													판정불가								-158.4328175536835	-0.19487431433417404	판정불가		판정불가	판정불가			판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	49493293.0	단기위험부채 존재; 주당FCF 음수; EPS 미추출; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	79600.0	57886.666666666664	Y	Y	31.0	0.0			Y	71000.0	Y	2.415657733834845	0.5990678221535795	Y	12.112676056338035	N	7	B. 관찰	늦은 진입 또는 돌파 없음
030200	KT	통신	보정필요	60900.0	2400.0	7119.0	3506971000000.0									판정불가	통신보정	보정양호	13915.354148989203	13915.354148989203	6.599894065319679	6.599894065319679	N	N	273.1132075471698	10.974077918572789	21.542256858726816	554.7264150943396	30.448155837145578	51.58451371745363	3949097.3490566034	216760.42140463938	367230.1531545524	6384.560507482108	255.92844237215004	503.0051775936821	3년	30.448155837145578	216760.42140463938	255.92844237215004	3.9408866995073892	41.978566853445024	2.2598793966184276	3.861144331412822	17845.761962904104	29.303385817576526	3년	2.2598793966184276	안심(>=2)	3년	10.974077918572789	0.6014076184159275	헐값	Y	통과	양호	배당감안점수>=1.5 & 린치PER배수<1	252021685.0	린치식 단독판정 비중 낮춤; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	보류	그룹 절반만 충족	60800.0	61166.666666666664	N	Y	13.0	3.0	61400.0	0.9868421052631637	N	68900.0	N	0.8395719117053927	0.932320509028863	N		N	2	D. 제외/후순위	업종상승세 미확인; MA30 아래; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
317330	덕산테코피아	직접추가	메인	22950.0		-3752.0	40032618067.0			211491544750.0						판정불가	일반	일반	1955.0437742447666	-8373.414563825685			N	Y	39.375928677563145			87.25185735512629									1년	87.25185735512629							-2533.993103244174	-11.04136428428834	판정불가		판정불가	1년	39.375928677563145		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	20476584.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	25050.0	19445.333333333332	Y	Y	11.0	1.0	25650.0	2.39520958083832	Y	25650.0	N	1.4088846959837873	2.4884967347188645	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
478440	미래에셋비전스팩6호	직접추가	메인	2050.0		36.0	1366049815.0	14762324880.0	2311570126.0							판정불가	일반	일반	1993.766893073593	1993.766893073593	1.562030747955747	1.562030747955747	N	N	33.33333333333333			75.16666666666666			2705.9999999999995			31.999999999999986			1년	75.16666666666666	2705.9999999999995	31.999999999999986		21.33974211260384					1년	21.33974211260384	안심(>=2)	1년	33.33333333333333	0.04686092243867242	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	6930000.0	fs=2025:OFS,2024:OFS,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2042.0	2056.5666666666666	N	N	26.0	18.0	2045.0	0.14691478942212566	N	2080.0	N	2.2908978677151404	0.9511328623034424	Y		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
235010	하이에이아이1호기업인수목적	직접추가	메인													판정불가	일반	일반					판정불가	판정불가													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과		현재가 미수집; EPS 미추출; fs=2025:NA,2024:NA,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
036710	심텍홀딩스	직접추가	메인	3735.0	10.0		80121940401.0		690505996387.0	552449774155.0						판정불가	일반	일반	-11554.230679313	-22011.79762707686			Y	Y													판정불가				0.2677376171352075				-3981.010892172323	-106.58663700595244	판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	52827754.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; EPS 미추출; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
070300	엑스큐어	직접추가	메인	2805.0		16.0	9839505713.0	115980.0	163003654.0							판정불가	일반	일반	415.17937336460625	415.17937336460625	149.3637891647121	149.3637891647121	N	N	-100.78546882670594	-49.05383035172023											3년					-0.6747650778701387	-0.32841849169764786		150.17098235136982	5.3536892103875156	3년	-0.32841849169764786	불리(<1)	3년	-49.05383035172023		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	23307078.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2660.0	2305.3	Y	Y	7.0	0.0			Y	2050.0	Y	0.6746827824214335	7.1343135538277345	Y	29.756097560975615	N	7	B. 관찰	늦은 진입 또는 돌파 없음
251270	넷마블	직접추가	메인	50500.0	876.0		688942929318.0	236601481356.0	377828444422.0	732523334222.0						판정불가	일반	일반	6372.235610039484	-2150.0853795346234			N	Y													판정불가				1.7346534653465349				3193.167304922608	6.323103574104174	판정불가		판정불가	판정불가			판정불가	N	순현금차감PER<=0	제외	하드필터 미통과	85953502.0	주당순현금 음수(보수형); 단기위험부채 존재; EPS 미추출; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	50400.0	50673.333333333336	N	N	14.0	9.0	51200.0	1.5873015873015817	N	57900.0	N	1.565572100541574	0.549593927642492	N		N	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
030610	교보증권	직접추가	메인	14100.0	550.0	1266.0		12463750708000.0								판정불가	일반	일반	109366.68017953658	109366.68017953658	-75.25014232190883	-75.25014232190883	N	N	21.380632790028752			51.261265580057504			64896.7622243528			360.26072499540993			1년	51.261265580057504	64896.7622243528	360.26072499540993	3.900709219858156	-0.33596404245638656			-7984.594696517231	-56.62833118097327	1년	-0.33596404245638656	불리(<1)	1년	21.380632790028752		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	113962961.0	주당FCF 음수; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	14050.0	12865.0	Y	Y	11.0	0.0	16720.0	19.003558718861214	Y	16720.0	N	1.9201690725304439	0.9020568103139152	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
011160	두산건설	직접추가	메인			17.0	157032947138.0	5749200000.0	1166666662.0	100290078750.0						판정불가	일반	일반	334.55810335582896	126.94891620875153			N	N	-58.53658536585367												1년								-330.22894852620436		판정불가		판정불가	1년	-58.53658536585367		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	483071487.0	단기위험부채 존재; 주당FCF 음수; 현재가 미수집; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
